,To,From,Reason for dishing,Server,Date,Room,v1 norm,v2 norm,v3 norm,Avg %,IH per Praise,IH per person,tag,hand_labeled
3355,knobsDAO,GriffGreen,giving feed back ivy review feedback sessions always surface beneficial thoughts ideas improve,Commons Stack,2021-03-18,praise,25.0,100.0,100.0,0.001234425234,1.378441511,4.232003084,TEC1,TEC2
3357,knobsDAO,JessicaZartler,coming comms working group meeting today thank much continued support energy,TG,2021-03-16,te praise,25.0,50.0,100.0,0.001024662895,1.144206899,4.232003084,TEC1,TEC12
3358,knobsDAO,Tam2140,getting together tec ama today everyone welcome,Token Engineering Commons,2021-03-17,praise,15.0,80.0,100.0,0.0009928040298,1.108631167,4.232003084,TEC15,TEC2
3360,knobsDAO,iviangita,mentioning retweeting commons stack socials past week thank helping us grow commons stack community spreading message,TG,2021-03-19,commons stack,15.0,25.0,100.0,0.0007620654566,0.8509730932,4.232003084,TEC1,TEC12
3362,fabiosmendes,GriffGreen,kick ass efficient work closing issues dashboard,Token Engineering Commons,2021-03-16,parameters,50.0,100.0,100.0,0.001628715905,1.818732761,4.10339536,TEC2,TE3
3366,fabiosmendes,iviangita,working hard dashboard,Token Engineering Commons,2021-03-26,praise,50.0,200.0,200.0,0.002468850468,2.756883022,4.10339536,TEC1,TEC3
3376,sherminv,iviangita,engaging discussion te commons forum https forum tecommons org past week thank helping token engineering commons community share learn,TG,2021-03-20,te praise,15.0,50.0,100.0,0.0008669466263,0.9680903993,3.665974228,TEC1,TEC12
3379,niranb,iviangita,mentioning retweeting commons stack socials past week thank helping us grow commons stack community spreading message,TG,2021-03-19,commons stack,15.0,25.0,100.0,0.0007620654566,0.8509730932,3.634822278,TEC1,TEC12
3381,ddan#2489,JuankBell,contributions gravity person thank sorry forgive love honor,Token Engineering Commons,2021-03-24,praise,15.0,100.0,100.0,0.001076708966,1.202325011,9.167588002,TEC17,TEC17
3384,aleezagroks,knobsDAO,joining soft launch contributors sync high vibes listening guys share life stories purpose driven work let continue weave strong community,TG,2021-03-18,commons stack,25.0,70.0,100.0,0.00110856783,1.237900744,3.584432655,TEC2,TEC15
3397,VitorMarthendal,iviangita,great work dashboard,Token Engineering Commons,2021-03-26,praise,300.0,100.0,100.0,0.005571622616,6.221645254,3.465898093,TEC1,TEC5
3398,Luukweber,liviade,contributing someone scholarship submitting kolektivo grant cv thanks luuk appreciated,TG,2021-03-23,commons stack,25.0,200.0,100.0,0.001653949912,1.846910736,3.459586859,TEC1,TEC13
3399,Luukweber,JessicaZartler,generosity paying forward community,TG,2021-03-23,commons stack,25.0,150.0,100.0,0.001444187573,1.612676123,3.459586859,TEC15,TEC15
3401,LeonS#5914,JuankBell,sjdthree dysbulic becoming 1st generation gravitons alternative dispute resolution providers daos amazing number 17 thanks,Token Engineering Commons,2021-03-18,praise,45.0,100.0,100.0,0.001549857771,1.730674511,3.343350634,TEC2,TEC17
3402,rafaelcalcada#1402,iviangita,making juan realize things thought would difficult accomplish support important gravity,Token Engineering Commons,2021-03-19,praise,25.0,150.0,100.0,0.001444187573,1.612676123,3.343350634,TEC17,TEC17
3405,akrtws ,iviangita,mentioning retweeting commons stack socials past week thank helping us grow commons stack community spreading message,TG,2021-03-19,commons stack,15.0,25.0,100.0,0.0007620654566,0.8509730932,3.256504197,TEC1,TE7
3409,Typto,JessicaZartler,joining cs channel work dao square metacartel,TG,2021-03-16,commons stack,25.0,100.0,100.0,0.001234425234,1.378441511,3.244351926,TEC15,TE6
3410,Typto,JessicaZartler,joining community,Commons Stack,2021-03-26,praise,15.0,60.0,100.0,0.0009088990941,1.014937322,3.244351926,TEC15,TEC12
3414,Krisjones,iviangita,presenting metafest,Token Engineering Commons,2021-03-19,praise,15.0,200.0,100.0,0.001496233644,1.670794236,3.095142073,TEC1,TE6
3419,Krisjones,knobsDAO,joining soft launch contributors sync high vibes listening guys share life stories purpose driven work let continue weave strong community,TG,2021-03-18,commons stack,25.0,70.0,100.0,0.00110856783,1.237900744,3.095142073,TEC2,TEC15
3420,Krisjones,GriffGreen,great memes week,Token Engineering Commons,2021-03-22,memes,15.0,100.0,100.0,0.001076708966,1.202325011,3.095142073,TEC1,TEC1
3425,Krisjones,Krisjones,great presentation metafest jess,Commons Stack,2021-03-16,praise,50.0,100.0,200.0,0.002049325789,2.288413798,3.095142073,TEC1,TE6
3426,petheth,JessicaZartler,supporting skill trees workshop,Commons Stack,2021-03-26,praise,25.0,200.0,100.0,0.001653949912,1.846910736,3.049235747,TEC15,TEC15
3430,jeffemmett,knobsDAO,catching couple support calls trusted seed journey emergency week 10x compilation related materials,Commons Stack,2021-03-17,praise,50.0,250.0,100.0,0.002258002923,2.521436597,2.981550818,TEC2,TEC16
3440,jeffemmett,Krisjones,creating everything need know trusted seed desk comms asset nice work passing along jess,Commons Stack,2021-03-16,praise,50.0,200.0,200.0,0.002468850468,2.756883022,2.981550818,TEC1,TEC1
3460,"tommy,🐙#3630",JessicaZartler,joining telegram discord welcome tommy feel free introduce yo self good work,TG,2021-03-15,commons stack,25.0,50.0,100.0,0.001024662895,1.144206899,2.346531911,TEC1,TEC15
3465,jwaup,iviangita,mentioning retweeting te commons socials past week thank helping us grow token engineering commons community spreading message,TG,2021-03-20,te praise,15.0,25.0,100.0,0.0007620654566,0.8509730932,2.229414604,TEC1,TEC12
3467,phil_h,JessicaZartler,awesome,Commons Stack,2021-03-26,praise,5.0,100.0,100.0,0.0009189926971,1.026208512,2.228533523,TEC1,TEC16
3476,Suga#8514,iviangita,joining community call first time,Token Engineering Commons,2021-03-19,praise,15.0,50.0,100.0,0.0008669466263,0.9680903993,1.983027721,TEC15,TEC12
3480,ludo_lb,Tam2140,getting swag subdomain backend ready,TG,2021-03-24,te praise,50.0,100.0,100.0,0.001628715905,1.818732761,1.818732761,TEC5,TEC14
3482,willyogo,GriffGreen,major milestone getting giveth io,TG,2021-03-26,te praise,50.0,100.0,100.0,0.001628715905,1.818732761,1.818732761,TEC5,TE1
3485,MisterBoyfriend,iviangita,mentioning retweeting commons stack socials past week thank helping us grow commons stack community spreading message,TG,2021-03-19,commons stack,15.0,25.0,100.0,0.0007620654566,0.8509730932,1.701946186,TEC1,TE7
3488,gyalbo,iviangita,mentioning retweeting te commons socials past week thank helping us grow token engineering commons community spreading message,TG,2021-03-20,te praise,15.0,25.0,100.0,0.0007620654566,0.8509730932,1.701946186,TEC1,TEC12
3490,HBesso31,iviangita,mentioning retweeting te commons socials past week thank helping us grow token engineering commons community spreading message,TG,2021-03-20,te praise,15.0,25.0,100.0,0.0007620654566,0.8509730932,1.701946186,TEC1,TEC12
3495,dysbulic 🐙#3391,iviangita,making juan realize things thought would difficult accomplish support important gravity,Token Engineering Commons,2021-03-19,praise,25.0,150.0,100.0,0.001444187573,1.612676123,1.612676123,TEC17,TEC16
3505,johann#1308,ygganderson,helping guide lab tec hatch contracts history also praise lab champions,Token Engineering Commons,2021-03-19,labs,25.0,100.0,100.0,0.001234425234,1.378441511,1.378441511,TEC6,TEC9
3508,paul2#3057,liviade,paul2 eduardovegap freedumbs00 joining ama call thanks much paul curiosity,Token Engineering Commons,2021-03-24,praise,25.0,70.0,100.0,0.00110856783,1.237900744,1.237900744,TEC2,TEC15
3512,decentralizesdgs,Tam2140,getting together tec ama today everyone welcome,Token Engineering Commons,2021-03-17,praise,15.0,80.0,100.0,0.0009928040298,1.108631167,1.108631167,TEC15,TEC15
3513,sinsan#3757,iviangita,coming tec first time,Token Engineering Commons,2021-03-19,praise,15.0,70.0,100.0,0.000950851562,1.061784244,1.061784244,TEC15,TEC16
3517,Andfletcher,iviangita,mentioning retweeting commons stack socials past week thank helping us grow commons stack community spreading message,TG,2021-03-19,commons stack,15.0,25.0,100.0,0.0007620654566,0.8509730932,0.8509730932,TEC1,TEC7
3525,zeptimusQ,liviade,jumping action items today soft gov call super super appreciated,Telegram,2021-03-02,te praise,25.0,1000.0,100.0,0.00094422631,0.9757005204,41.63795567,TEC2,TEC2
3530,zeptimusQ,iviangita,work contribute much great path organization getting ready hatch,Token Engineering Commons,2021-03-05,praise,35.0,2000.0,200.0,0.001645851941,1.700713672,41.63795567,TEC6,TEC16
3537,zeptimusQ,iviangita,attending transparency wg sharing ideas execute audit giving feedback mutual accountability methods,Token Engineering Commons,2021-03-08,praise,25.0,1000.0,100.0,0.00094422631,0.9757005204,41.63795567,TEC10,TEC10
3546,zeptimusQ,Santigs67,joining today legal wg,Token Engineering Commons,2021-03-12,praise,25.0,1000.0,100.0,0.00094422631,0.9757005204,41.63795567,TEC4,TEC12
3556,Mount Manu#3530,JessicaZartler,joining comms working group call energy supporting work beautiful day everyone,Telegram,2021-03-09,te praise,25.0,1000.0,50.0,0.0008278194634,0.8554134456,28.73415308,TEC1,TEC1
3563,divine_comedian,markop,offering write articles tec,Token Engineering Commons,2021-03-02,praise,50.0,500.0,10.0,0.000985489376,1.018339022,27.29939927,TEC15,TEC1
3567,divine_comedian,GriffGreen,coming giveth server instantly grabbing work tec params group,Token Engineering Commons,2021-03-05,praise,15.0,500.0,200.0,0.0008617671413,0.8904927127,27.29939927,TEC3,TEC16
3568,divine_comedian,iviangita,engaging discussion te commons forum https forum tecommons org past week thank helping token engineering commons community share learn,Telegram,2021-03-05,te praise,35.0,1000.0,40.0,0.0009662718803,0.998480943,27.29939927,TEC1,TEC12
3570,divine_comedian,JessicaZartler,joining comms working group call energy supporting work beautiful day everyone,Telegram,2021-03-09,te praise,25.0,1000.0,50.0,0.0008278194634,0.8554134456,27.29939927,TEC1,TEC12
3574,divine_comedian,liviade,helping update disputable voting section also amazing organizational skills,Telegram,2021-03-11,te praise,50.0,2000.0,200.0,0.00188845262,1.951401041,27.29939927,TEC2,TEC2
3577,divine_comedian,iviangita,work help push communications board,Token Engineering Commons,2021-03-12,praise,25.0,2500.0,300.0,0.001870470923,1.932819954,27.29939927,TEC1,TEC1
3580,cranders71,JuankBell,amazing caring stewards community thank life opportunity meeting paths one,Token Engineering Commons,2021-03-03,praise,25.0,2000.0,200.0,0.001484118155,1.53358876,25.46545454,TEC8,TEC8
3584,cranders71,iviangita,mentioning retweeting te commons socials past week thank helping us grow token engineering commons community spreading message,Telegram,2021-03-05,te praise,35.0,500.0,40.0,0.0008127328046,0.8398238981,25.46545454,TEC1,TEC12
3593,cranders71,iviangita,mentioning retweeting te commons socials past week thank helping us grow token engineering commons community spreading message,Telegram,2021-03-12,te praise,25.0,500.0,100.0,0.0007906872343,0.8170434755,25.46545454,TEC1,TEC12
3604,Santigs67,JessicaZartler,joining comms working group call energy supporting work beautiful day everyone,Telegram,2021-03-09,te praise,25.0,1000.0,50.0,0.0008278194634,0.8554134456,23.72539307,TEC1,TEC12
3607,Santigs67,Santigs67,joining today legal wg,Token Engineering Commons,2021-03-12,praise,25.0,1000.0,400.0,0.00164266739,1.697422969,23.72539307,TEC4,TEC12
3609,mateodaza,JuankBell,attending 6th graviton session last week want tell 6th 7th session share poap send many look forward meeting today,Token Engineering Commons,2021-03-04,praise,25.0,1500.0,200.0,0.001330579079,1.374931715,22.93117468,TEC2,TEC17
3611,mateodaza,iviangita,participating source cred hack sessions,Token Engineering Commons,2021-03-05,praise,35.0,1000.0,500.0,0.002037214869,2.105122031,22.93117468,TEC2,TEC14
3612,mateodaza,iviangita,joining tec weekly sync https www youtube com watch v efhuvu oc0,Token Engineering Commons,2021-03-05,praise,15.0,1000.0,20.0,0.0005962415693,0.6161162883,22.93117468,TEC10,TEC12
3614,mateodaza,iviangita,mentioning retweeting commons stack socials past week thank helping us grow commons stack community spreading message,Telegram,2021-03-05,commons stack,35.0,500.0,40.0,0.0008127328046,0.8398238981,22.93117468,TEC1,TE7
3616,mateodaza,iviangita,helping santi source cred,Token Engineering Commons,2021-03-12,praise,35.0,5000.0,1000.0,0.00442959594,4.577249138,22.93117468,TEC5,TEC4
3617,mateodaza,iviangita,work source cred,Token Engineering Commons,2021-03-12,praise,100.0,5000.0,1000.0,0.005480865551,5.663561069,22.93117468,TEC1,TEC14
3631,rosamoc,markop,working seo epic providing keywords list,Telegram,2021-03-11,te praise,100.0,1000.0,400.0,0.002855670786,2.950859812,15.94923107,TEC1,TEC1
3650,ygganderson,iviangita,tec dashboard looking amazing,Telegram,2021-03-05,te praise,50.0,500.0,200.0,0.001427835393,1.475429906,12.99478139,TEC15,TEC15
3655,ygganderson,iviangita,joining tec weekly sync https www youtube com watch v nr9 ca0hqya,Token Engineering Commons,2021-03-12,praise,25.0,1000.0,10.0,0.0007346939862,0.7591837857,12.99478139,TEC10,TEC12
3669,iviangita,iviangita,jumping onboarding,Token Engineering Commons,2021-03-12,praise,35.0,1000.0,100.0,0.001105960096,1.142825433,10.91910943,TEC6,TEC6
3681,sembrestels,iviangita,engaging discussion te commons forum https forum tecommons org past week thank helping token engineering commons community share learn,Telegram,2021-03-05,te praise,35.0,1000.0,40.0,0.0009662718803,0.998480943,10.63173166,TEC1,TEC12
3682,sembrestels,iviangita,joining last legal wg meeting,Token Engineering Commons,2021-03-07,praise,25.0,1000.0,40.0,0.0008045380941,0.8313560306,10.63173166,TEC4,TEC12
3683,sembrestels,Tam2140,approaching finish line,Commons Stack,2021-03-08,praise,25.0,500.0,1000.0,0.002886010473,2.982210822,10.63173166,TEC2,TEC16
3702,akrtws ,iviangita,mentioning retweeting commons stack socials past week thank helping us grow commons stack community spreading message,Telegram,2021-03-05,commons stack,35.0,500.0,40.0,0.0008127328046,0.8398238981,10.06413688,TEC1,TEC12
3709,metaverde,JuankBell,find chuy luuk server active commons swarm ama 1hive call today,Token Engineering Commons,2021-03-11,praise,,,,0.0,1.8890920170627663,9.445460085,TEC5,TEC12
3713,GriffGreen,JuankBell,coordinating nice meeting explaining 5 6 years work hours cross pollinating spirals integral study group,Token Engineering Commons,2021-03-04,praise,,,,0.0,1.8890920170627663,8.991094546,TEC2,TEC15
3723,GriffGreen,GriffGreen,great hatcher tldr post forum edits https forum tecommons org hatch tl dr 272,Token Engineering Commons,2021-03-07,praise,,,,0.0,0.0,8.991094546,TEC1,TEC6
3726,GriffGreen,GriffGreen,eash dishing praise times gratitude culture bring community makes nice,Commons Stack,2021-03-08,praise,,,,0.0,0.0,8.991094546,TEC16,TEC16
3727,GriffGreen,JuankBell,find chuy luuk server active commons swarm ama 1hive call today,Token Engineering Commons,2021-03-11,praise,,,,0.0,1.8890920170627663,8.991094546,TEC5,TEC5
3736,GriffGreen,liviade,joining soft gov call,Telegram,2021-03-02,te praise,,,,0.0,1.8890920170627663,8.991094546,TEC2,TEC12
3737,GriffGreen,liviade,giving us overview celeste disputable voting,Telegram,2021-03-02,te praise,,,,0.0,1.8890920170627663,8.991094546,TEC2,TE5
3742,GriffGreen,iviangita,mentioning retweeting te commons socials past week thank helping us grow token engineering commons community spreading message,Telegram,2021-03-05,te praise,,,,0.0,1.8890920170627663,8.991094546,TEC1,TEC12
3751,GriffGreen,iviangita,mentioning retweeting te commons socials past week thank helping us grow token engineering commons community spreading message,Telegram,2021-03-12,te praise,,,,0.0,1.8890920170627663,8.991094546,TEC1,TE12
3756,liviade,liviade,joining soft gov call,Telegram,2021-03-02,te praise,25.0,1000.0,10.0,0.0007346939862,0.7591837857,8.736447588,TEC2,TEC12
3757,liviade,JuankBell,amazing caring stewards community thank life opportunity meeting paths one,Token Engineering Commons,2021-03-03,praise,25.0,2000.0,200.0,0.001484118155,1.53358876,8.736447588,TEC8,TEC8
3763,liviade,iviangita,helping mateo write source cred proposal,Token Engineering Commons,2021-03-05,praise,50.0,2000.0,200.0,0.00188845262,1.951401041,8.736447588,TEC2,TEC16
3781,liviade,iviangita,joining tec weekly sync https www youtube com watch v nr9 ca0hqya,Token Engineering Commons,2021-03-12,praise,25.0,1000.0,10.0,0.0007346939862,0.7591837857,8.736447588,TEC10,TEC12
3784,liviade,iviangita,engaging discussion te commons forum https forum tecommons org past week thank helping token engineering commons community share learn,Telegram,2021-03-12,te praise,25.0,500.0,100.0,0.0007906872343,0.8170434755,8.736447588,TEC1,TEC12
3792,sgonzt,iviangita,joining legal team week,Token Engineering Commons,2021-03-12,praise,35.0,1000.0,100.0,0.001105960096,1.142825433,8.63928421,TEC4,TEC12
3794,JuankBell,zeptimusQ,dj last praise quant,Telegram,2021-03-01,te praise,15.0,500.0,20.0,0.0004427024936,0.4574592434,8.349620952,TEC16,TEC15
3799,JuankBell,iviangita,feedback transparency audit,Token Engineering Commons,2021-03-05,praise,35.0,1000.0,300.0,0.001571587483,1.623973732,8.349620952,TEC10,TEC10
3802,JuankBell,iviangita,mentioning retweeting te commons socials past week thank helping us grow token engineering commons community spreading message,Telegram,2021-03-05,te praise,35.0,500.0,40.0,0.0008127328046,0.8398238981,8.349620952,TEC1,TEC12
3840,Tam2140,iviangita,eduardovegaptam2140 much work onboarding hatchers,Token Engineering Commons,2021-03-05,praise,50.0,2500.0,1000.0,0.003904501241,4.034651282,6.772330927,TEC6,TEC6
3841,Tam2140,iviangita,joining tec weekly sync https www youtube com watch v efhuvu oc0,Token Engineering Commons,2021-03-05,praise,15.0,1000.0,20.0,0.0005962415693,0.6161162883,6.772330927,TEC10,TEC12
3848,Tam2140,iviangita,amazing calls establishing good process hatcher outreach much work behind scenes onboarding people,Token Engineering Commons,2021-03-12,praise,35.0,5000.0,400.0,0.003032713781,3.133804241,6.772330927,TEC6,TEC16
3850,Tam2140,iviangita,onboarding session heater,Token Engineering Commons,2021-03-12,praise,25.0,2500.0,100.0,0.001404843537,1.451671655,6.772330927,TEC6,TEC6
3864,freedumbs00,iviangita,participating source cred hack sessions,Token Engineering Commons,2021-03-05,praise,,,,0.0,1.8890920170627663,6.517466392,TEC2,TEC12
3871,freedumbs00,GriffGreen,great hatcher tldr post forum edits https forum tecommons org hatch tl dr 272,Token Engineering Commons,2021-03-07,praise,,,,0.0,1.8890920170627663,6.517466392,TEC1,TEC1
3872,freedumbs00,iviangita,joining last legal wg meeting,Token Engineering Commons,2021-03-07,praise,,,,0.0,1.8890920170627663,6.517466392,TEC4,TEC4
3874,freedumbs00,iviangita,much incredible work dashboard,Token Engineering Commons,2021-03-12,praise,,,,0.0,1.8890920170627663,6.517466392,TEC1,TEC3
3879,jameszaki,GriffGreen,never ending dedication enlightening mind curiosity coding whether solidity cadcad amount value guidance support brought greater community unmeasurable,Commons Stack,2021-03-08,praise,50.0,2500.0,2000.0,0.006232638173,6.440392779,6.440392779,TEC15,TE8
3880,moritzfelipe#9923,JessicaZartler,joining te praise channel presenting dacade week,Telegram,2021-03-04,te praise,35.0,5000.0,300.0,0.002799900088,2.893230091,5.70132157,TEC16,TEC15
3882,moritzfelipe#9923,iviangita,joining tec weekly sync https www youtube com watch v efhuvu oc0,Token Engineering Commons,2021-03-05,praise,15.0,1000.0,20.0,0.0005962415693,0.6161162883,5.70132157,TEC10,TEC12
3895,JessicaZartler,GriffGreen,bringing merlinegalite commons stack world,Telegram,2021-03-02,cs ddev team,100.0,1000.0,400.0,0.002855670786,2.950859812,5.240538869,TEC5,TE7
3897,JessicaZartler,JuankBell,amazing caring stewards community thank life opportunity meeting paths one,Token Engineering Commons,2021-03-03,praise,25.0,2000.0,200.0,0.001484118155,1.53358876,5.240538869,TEC8,TEC8
3910,JessicaZartler,Tam2140,outstanding gitcoin grant comms today twitter thread work art,Commons Stack,2021-03-10,praise,25.0,1500.0,200.0,0.001330579079,1.374931715,5.240538869,TEC1,TE6
3919,knobsDAO,liviade,joining soft gov call,Telegram,2021-03-02,te praise,25.0,1000.0,10.0,0.0007346939862,0.7591837857,4.825820077,TEC2,TEC12
3921,knobsDAO,JuankBell,attending 6th graviton session last week want tell 6th 7th session share poap send many look forward meeting today,Token Engineering Commons,2021-03-04,praise,25.0,1500.0,200.0,0.001330579079,1.374931715,4.825820077,TEC2,TEC17
3925,ddan#2489,JuankBell,really cool tec info repo github https github com danforth restorative tec info,Token Engineering Commons,2021-03-04,praise,25.0,5000.0,300.0,0.002638166302,2.726105179,4.101036894,TEC8,TEC1
3926,danibelle,GriffGreen,joining commons stack simulator sync joining reveling success seriously round celebration got high need burning man year,Telegram,2021-03-03,cs ddev team,50.0,1000.0,50.0,0.001232153929,1.273225727,4.745617519,TEC5,TE7
3927,danibelle,iviangita,mentioning retweeting te commons socials past week thank helping us grow token engineering commons community spreading message,Telegram,2021-03-05,te praise,35.0,500.0,40.0,0.0008127328046,0.8398238981,4.745617519,TEC1,TEC12
3928,danibelle,iviangita,mentioning retweeting commons stack socials past week thank helping us grow commons stack community spreading message,Telegram,2021-03-05,commons stack,35.0,500.0,40.0,0.0008127328046,0.8398238981,4.745617519,TEC1,TEC12
3929,danibelle,GriffGreen,joining commons stack simulator sync continuing improve game,Telegram,2021-03-10,cs ddev team,25.0,1000.0,100.0,0.00094422631,0.9757005204,4.745617519,TEC5,TEC14
3933,MerlinEgalite,GriffGreen,joining commons stack simulator sync continuing improve game,Telegram,2021-03-10,cs ddev team,25.0,1000.0,150.0,0.001060633157,1.095987595,4.627516069,TEC5,TEC12
3936,Letty#5399,solsista,joining 810180622634844202 wg call adding questions helping structure te community survey deciding first outreach radius naming adjacent communities thinking intrinsic goodies incentives high survey completion rate,Token Engineering Commons,2021-03-04,praise,50.0,1000.0,100.0,0.001348560775,1.393512801,4.62452453,TEC2,TEC12
3940,atacas,iviangita,mentioning retweeting te commons socials past week thank helping us grow token engineering commons community spreading message,Telegram,2021-03-05,te praise,35.0,500.0,40.0,0.0008127328046,0.8398238981,4.31494159,TEC1,TEC12
3944,xgabi,iviangita,helping tech team work hatch template long params sessions week done amazing job hatch template,Telegram,2021-03-12,te praise,100.0,2500.0,2000.0,0.007041307104,7.276017341,4.281374452,TEC3,TEC3
3945,ManuAlzuru,knobsDAO,work fight pandemics across dao space well sharing knowledge folks back venezuela,Commons Stack,2021-03-08,praise,50.0,2500.0,1000.0,0.003904501241,4.034651282,4.034651282,TEC2,TE6
3956,VitorMarthendal,iviangita,mentioning retweeting commons stack socials past week thank helping us grow commons stack community spreading message,Telegram,2021-03-12,commons stack,25.0,500.0,100.0,0.0007906872343,0.8170434755,3.938758856,TEC1,TEC12
3957,VitorMarthendal,iviangita,becoming hatchers,Telegram,2021-03-12,te praise,25.0,1000.0,200.0,0.001177040003,1.21627467,3.938758856,TEC6,TEC6
3959,naynaysoo,liviade,joining soft gov call,Telegram,2021-03-02,te praise,25.0,1000.0,10.0,0.0007346939862,0.7591837857,3.933219585,TEC2,TEC12
3966,naynaysoo,iviangita,energy bringing,Token Engineering Commons,2021-03-05,praise,50.0,500.0,200.0,0.001427835393,1.475429906,3.933219585,TEC2,TEC16
3970,naynaysoo,JessicaZartler,joining comms working group call energy supporting work beautiful day everyone,Telegram,2021-03-09,te praise,25.0,1000.0,50.0,0.0008278194634,0.8554134456,3.933219585,TEC1,TEC12
3986,vegayp,iviangita,joining tec weekly sync https www youtube com watch v efhuvu oc0,Token Engineering Commons,2021-03-05,praise,15.0,1000.0,20.0,0.0005962415693,0.6161162883,3.787057259,TEC10,TEC12
3989,vegayp,iviangita,attending transparency wg sharing ideas execute audit giving feedback mutual accountability methods,Token Engineering Commons,2021-03-08,praise,25.0,1000.0,100.0,0.00094422631,0.9757005204,3.787057259,TEC10,TEC12
3991,vegayp,JessicaZartler,work hatcher comms,Telegram,2021-03-09,te praise,25.0,1000.0,100.0,0.00094422631,0.9757005204,3.787057259,TEC1,TEC6
3993,vegayp,iviangita,interviews video working mitch collaborating hatcher docs,Token Engineering Commons,2021-03-12,praise,50.0,5000.0,300.0,0.003042500767,3.14391746,3.787057259,TEC10,TEC1
4005,paulo_c2d,sembrestels,funny latenight hacksesh,Telegram,2021-03-03,te praise,50.0,1000.0,100.0,0.001348560775,1.393512801,3.482308843,TEC5,TEC16
4008,paulo_c2d,GriffGreen,speaking call error could corrected quickly,Telegram,2021-03-08,commons swarm,25.0,1000.0,200.0,0.001177040003,1.21627467,3.482308843,TEC2,TEC14
4022,markop,GriffGreen,joining commons stack simulator sync continuing improve game,Telegram,2021-03-10,cs ddev team,25.0,1000.0,300.0,0.001409853696,1.45684882,3.37435559,TEC5,TEC12
4027,thebeautyway,iviangita,mentioning retweeting commons stack socials past week thank helping us grow commons stack community spreading message,Telegram,2021-03-05,commons stack,35.0,500.0,40.0,0.0008127328046,0.8398238981,3.313734747,TEC1,TEC12
4028,thebeautyway,iviangita,mentioning retweeting commons stack socials past week thank helping us grow commons stack community spreading message,Telegram,2021-03-12,commons stack,25.0,500.0,100.0,0.0007906872343,0.8170434755,3.313734747,TEC1,TEC12
4031,sergei_tran,iviangita,mentioning retweeting commons stack socials past week thank helping us grow commons stack community spreading message,Telegram,2021-03-05,commons stack,35.0,500.0,40.0,0.0008127328046,0.8398238981,3.313734747,TEC1,TE7
4037,heater03,liviade,onboarded hatcher,Token Engineering Commons,2021-03-10,praise,35.0,500.0,20.0,0.000766170066,0.7917090682,3.174866586,TEC6,TEC6
4039,celineflash,iviangita,waiting jess onboard comms wg,Token Engineering Commons,2021-03-05,praise,50.0,500.0,300.0,0.001660649086,1.716004056,3.149163819,TEC1,TEC1
4041,celineflash,iviangita,joining tec community,Token Engineering Commons,2021-03-12,praise,25.0,500.0,100.0,0.0007906872343,0.8170434755,3.149163819,TEC15,TEC12
4045,Krisjones,iviangita,joining tec weekly sync https www youtube com watch v efhuvu oc0,Token Engineering Commons,2021-03-05,praise,15.0,1000.0,20.0,0.0005962415693,0.6161162883,3.067275463,TEC10,TEC12
4050,rubenrussel7,JuankBell,find chuy luuk server active commons swarm ama 1hive call today,Token Engineering Commons,2021-03-11,praise,25.0,2000.0,300.0,0.001716931848,1.774162909,2.613986807,TEC5,TEC12
4052,Andfletcher,JessicaZartler,catching bad link gitcoin grant,Telegram,2021-03-10,commons stack,25.0,500.0,150.0,0.0009070940809,0.9373305503,2.594197924,TEC2,TEC16
4053,Andfletcher,iviangita,mentioning retweeting commons stack socials past week thank helping us grow commons stack community spreading message,Telegram,2021-03-12,commons stack,25.0,500.0,100.0,0.0007906872343,0.8170434755,2.594197924,TEC1,TEC12
4060,gyalbo,iviangita,mentioning retweeting commons stack socials past week thank helping us grow commons stack community spreading message,Telegram,2021-03-05,commons stack,35.0,500.0,40.0,0.0008127328046,0.8398238981,2.473910849,TEC1,TEC7
4064,chuygarcia92,iviangita,working hard hatch,Telegram,2021-03-05,te praise,25.0,2500.0,400.0,0.002103284617,2.173394104,2.412302296,TEC6,TEC16
4071,fabimol,fabimol,1h work sem reviewing celeste changes planning implementation tec,Telegram,2021-03-03,commons swarm,50.0,5000.0,100.0,0.002576873381,2.66276916,2.181621161,TEC15,TE6
4072,fabimol,iviangita,joining tec weekly sync https www youtube com watch v efhuvu oc0,Token Engineering Commons,2021-03-05,praise,15.0,1000.0,20.0,0.0005962415693,0.6161162883,2.181621161,TEC10,TEC12
4079,jeffemmett,iviangita,mentioning retweeting te commons socials past week thank helping us grow token engineering commons community spreading message,Telegram,2021-03-05,te praise,35.0,500.0,40.0,0.0008127328046,0.8398238981,2.082513373,TEC1,TEC12
4083,jeffemmett,JuankBell,find chuy luuk server active commons swarm ama 1hive call today,Token Engineering Commons,2021-03-11,praise,25.0,2000.0,300.0,0.001716931848,1.774162909,2.082513373,TEC5,TEC15
4088,fabiosmendes,GriffGreen,joining commons stack simulator sync joining reveling success seriously round celebration got high need burning man year,Telegram,2021-03-03,cs ddev team,50.0,1000.0,200.0,0.001581374469,1.634086951,1.998096258,TEC5,TEC12
4092,fabiosmendes,iviangita,much incredible work dashboard,Token Engineering Commons,2021-03-12,praise,50.0,1000.0,700.0,0.002745442935,2.836957699,1.998096258,TEC1,TEC3
