,To,From,Reason for dishing,Server,Date,Room,v1 norm,v2 norm,v3 norm,Avg %,IH per Praise,IH per person,Unnamed: 12,v1,v2,v3,period,Cred per Praise,Cred per person,To.1,Room-NoEmoji,Source,tags
4078,jeffemmett,iviangita,for making a great issue about how to break it up a little bit (TEC dashboard) ,Token Engineering Commons,2021-03-05,🙌🏿praise,35.0,1500.0,400.0,0.001957940251,2.023204926,2.082513373,jeffemmett,Jake,Metaverde,Griff,#13 Mar 12,,,,praise,Token Engineering Commons:praise,TEC15
4079,jeffemmett,iviangita,mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼☺️,Telegram,2021-03-05,TE Praise,35.0,500.0,40.0,0.0008127328046,0.8398238981,2.082513373,jeffemmett,Jake,Metaverde,Griff,#13 Mar 12,,,,TE Praise,Telegram:TE Praise,TEC15
4080,jeffemmett,iviangita,mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱,Telegram,2021-03-05,Commons Stack,35.0,500.0,40.0,0.0008127328046,0.8398238981,2.082513373,jeffemmett,Jake,Metaverde,Griff,#13 Mar 12,,,,Commons Stack,Telegram:Commons Stack,TEC15
4081,jeffemmett,GriffGreen,for eash dishing praise over 20 times. The Gratitude culture you all bring to the community is what makes it so nice to be here ,Commons Stack,2021-03-08,praise,25.0,1000.0,1000.0,0.003039549549,3.140867867,2.082513373,jeffemmett,Jake,Metaverde,Griff,#13 Mar 12,,,,praise,Commons Stack:praise,TEC15
4082,jeffemmett,JessicaZartler,the Hatcher Comms work session this morning 🙏🏼,Telegram,2021-03-09,TE Praise,25.0,1000.0,100.0,0.00094422631,0.9757005204,2.082513373,jeffemmett,Jake,Metaverde,Griff,#13 Mar 12,,,,TE Praise,Telegram:TE Praise,TEC1
4083,jeffemmett,JuankBell,(couldn't find chuy & luuk in this server) for being active in the Commons swarm AMA - 1hive call today ,Token Engineering Commons,2021-03-11,🙏praise,25.0,2000.0,300.0,0.001716931848,1.774162909,2.082513373,jeffemmett,Jake,Metaverde,Griff,#13 Mar 12,,,,praise,Token Engineering Commons:praise,TEC5
4084,jeffemmett,iviangita,for working on the diagrams for the hatch ,Token Engineering Commons,2021-03-12,🙏praise,25.0,2500.0,500.0,0.00233609831,2.413968253,2.082513373,jeffemmett,Jake,Metaverde,Griff,#13 Mar 12,,,,praise,Token Engineering Commons:praise,TEC6
4085,jeffemmett,JessicaZartler,for the dapp support! 🙏 ,Commons Stack,2021-03-12,general,25.0,500.0,200.0,0.001023500928,1.057617625,2.082513373,jeffemmett,Jake,Metaverde,Griff,#13 Mar 12,,,,general,Commons Stack:general,TEC5
4086,jeffemmett,iviangita,mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱,Telegram,2021-03-12,Commons Stack,25.0,500.0,100.0,0.0007906872343,0.8170434755,2.082513373,jeffemmett,Jake,Metaverde,Griff,#13 Mar 12,,,,Commons Stack,Telegram:Commons Stack,TEC15
4087,fabiosmendes,GriffGreen,being so hot to trot on the swiss membership dapp fixes,Telegram,2021-03-01,Swiss Membership (CSTK Token) DApp,150.0,2500.0,400.0,0.004124956944,4.262455509,1.998096258,fabiosmendes,Jake,Metaverde,Griff,#13 Mar 12,,,,Swiss Membership (CSTK Token) DApp,Telegram:Swiss Membership (CSTK Token) DApp,TEC5
4088,fabiosmendes,GriffGreen,joining our Commons Stack Simulator sync & joining in on reveling in our success! Seriously that round of celebration got me so high I don't need burning man this year.,Telegram,2021-03-03,CS dDEV Team,50.0,1000.0,200.0,0.001581374469,1.634086951,1.998096258,fabiosmendes,Jake,Metaverde,Griff,#13 Mar 12,,,,CS dDEV Team,Telegram:CS dDEV Team,TEC5
4089,fabiosmendes,iviangita,the TEC Dashboard is looking amazing,Telegram,2021-03-05,TE Praise,50.0,500.0,200.0,0.001427835393,1.475429906,1.998096258,fabiosmendes,Jake,Metaverde,Griff,#13 Mar 12,,,,TE Praise,Telegram:TE Praise,TEC15
4090,fabiosmendes,iviangita,mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱,Telegram,2021-03-05,Commons Stack,35.0,500.0,40.0,0.0008127328046,0.8398238981,1.998096258,fabiosmendes,Jake,Metaverde,Griff,#13 Mar 12,,,,Commons Stack,Telegram:Commons Stack,TEC15
4091,fabiosmendes,GriffGreen,joining our Commons Stack Simulator sync & continuing to improve the game!,Telegram,2021-03-10,CS dDEV Team,25.0,1000.0,200.0,0.001177040003,1.21627467,1.998096258,fabiosmendes,Jake,Metaverde,Griff,#13 Mar 12,,,,CS dDEV Team,Telegram:CS dDEV Team,TEC5
4092,fabiosmendes,iviangita,for doing so much incredible work on the Dashboard ,Token Engineering Commons,2021-03-12,🙏praise,50.0,1000.0,700.0,0.002745442935,2.836957699,1.998096258,fabiosmendes,Jake,Metaverde,Griff,#13 Mar 12,,,,praise,Token Engineering Commons:praise,TEC6
4093,fabiosmendes,iviangita,all becoming hatchers,Telegram,2021-03-12,TE Praise,25.0,500.0,200.0,0.001023500928,1.057617625,1.998096258,fabiosmendes,Jake,Metaverde,Griff,#13 Mar 12,,,,TE Praise,Telegram:TE Praise,TEC12
4094,vntrp,jeffemmett,for all his great Token Engineering support & contributions! ,Commons Stack,2021-03-10,praise,25.0,1000.0,500.0,0.001875481083,1.937997119,1.937997119,vntrp,Jake,Metaverde,Griff,#13 Mar 12,,,,praise,Commons Stack:praise,TEC6
4095,tze42,iviangita,mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱,Telegram,2021-03-05,Commons Stack,35.0,500.0,40.0,0.0008127328046,0.8398238981,1.695237344,tze42,Jake,Metaverde,Griff,#13 Mar 12,,,,Commons Stack,Telegram:Commons Stack,TEC15
4096,tze42,Krisjones,for getting into the server and chatting a bit about how we can work together in DMs! ,Commons Stack,2021-03-08,praise,25.0,1000.0,50.0,0.0008278194634,0.8554134456,1.695237344,tze42,Jake,Metaverde,Griff,#13 Mar 12,,,,praise,Commons Stack:praise,TEC17
4097,XQTStrategy,iviangita,mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼☺️,Telegram,2021-03-05,TE Praise,35.0,500.0,40.0,0.0008127328046,0.8398238981,1.679647796,XQTStrategy,Jake,Metaverde,Griff,#13 Mar 12,,,,TE Praise,Telegram:TE Praise,TEC15
4098,XQTStrategy,iviangita,mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱,Telegram,2021-03-05,Commons Stack,35.0,500.0,40.0,0.0008127328046,0.8398238981,1.679647796,XQTStrategy,Jake,Metaverde,Griff,#13 Mar 12,,,,Commons Stack,Telegram:Commons Stack,TEC15
4099,NukeManDan,iviangita,mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼☺️,Telegram,2021-03-05,TE Praise,35.0,500.0,40.0,0.0008127328046,0.8398238981,1.679647796,NukeManDan,Jake,Metaverde,Griff,#13 Mar 12,,,,TE Praise,Telegram:TE Praise,TEC15
4100,NukeManDan,iviangita,mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱,Telegram,2021-03-05,Commons Stack,35.0,500.0,40.0,0.0008127328046,0.8398238981,1.679647796,NukeManDan,Jake,Metaverde,Griff,#13 Mar 12,,,,Commons Stack,Telegram:Commons Stack,TEC15
4101,nikoline_nik,iviangita,mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱,Telegram,2021-03-05,Commons Stack,35.0,500.0,40.0,0.0008127328046,0.8398238981,1.656867374,nikoline_nik,Jake,Metaverde,Griff,#13 Mar 12,,,,Commons Stack,Telegram:Commons Stack,TEC15
