,To,From,Reason for dishing,Server,Date,Room,v1 norm,v2 norm,v3 norm,Avg %,IH per Praise,IH per person,tag
2370,naynaysoo,liviade,santigs juankbell mateodaza griff natesuits chuygarcia92 zeptimus tam2140 durgadas suga joining soft gov yesterday,Token Engineering Commons,2021-03-31,praise,,60.0,50.0,0.0007904847406,0.9090574516,6.492289456,TEC2
2371,naynaysoo,liviade,adding principles section gitbook,Token Engineering Commons,2021-03-31,praise,,100.0,80.0,0.0012937024,1.48775776,6.492289456,TEC1
2372,naynaysoo,Tam2140,many things one blog post took rocked,Token Engineering Commons,2021-04-01,praise,,200.0,150.0,0.002516088297,2.893501542,6.492289456,TEC1
2373,naynaysoo,Tam2140,one carefully considered thoughts share,Token Engineering Commons,2021-04-01,praise,,150.0,100.0,0.001797920595,2.067608684,6.492289456,TEC16
2374,naynaysoo,Tam2140,one work put content distribution,Token Engineering Commons,2021-04-01,praise,,100.0,150.0,0.001792917919,2.061855606,6.492289456,TEC1
2375,naynaysoo,Tam2140,epic retrospective epic sprint 6,Token Engineering Commons,2021-04-01,praise,,70.0,50.0,0.0008628017785,0.9922220452,6.492289456,TEC10
2376,naynaysoo,iviangita,work gitbook,Token Engineering Commons,2021-04-02,praise,,100.0,150.0,0.001792917919,2.061855606,6.492289456,TEC1
2377,naynaysoo,iviangita,amazing work gitbook lot information,Token Engineering Commons,2021-04-02,praise,,100.0,100.0,0.001436335405,1.651785716,6.492289456,TEC1
2378,naynaysoo,iviangita,new people coming possible stewards amazing work,Token Engineering Commons,2021-04-02,praise,,100.0,100.0,0.001436335405,1.651785716,6.492289456,TEC8
2379,naynaysoo,iviangita,taking comms,Token Engineering Commons,2021-04-02,praise,,100.0,100.0,0.001436335405,1.651785716,6.492289456,TEC1
2380,naynaysoo,iviangita,content distribution process proposal document becoming community steward,Token Engineering Commons,2021-04-02,praise,,100.0,100.0,0.001436335405,1.651785716,6.492289456,TEC8
2381,naynaysoo,iviangita,joining tec weekly sync https www youtube com watch v wg5j9ac8mwg,Token Engineering Commons,2021-04-02,praise,,40.0,50.0,0.0006458506648,0.7427282645,6.492289456,TEC10
2382,naynaysoo,Tam2140,mission vision value tokenlog waterfall griff land america sprint planning session,Token Engineering Commons,2021-04-02,praise,,70.0,50.0,0.0008628017785,0.9922220452,6.492289456,TEC15
2383,naynaysoo,Tam2140,latest batch memes cracking monring,Token Engineering Commons,2021-04-05,praise,,70.0,100.0,0.001219384292,1.402291935,6.492289456,TEC5
2384,naynaysoo,JuankBell,every interaction past weeks thanks presence support,Token Engineering Commons,2021-04-05,praise,,100.0,80.0,0.0012937024,1.48775776,6.492289456,TEC2
2385,naynaysoo,divine_comedian,taking charge amazing job hashing c strategy really incredible work done nate,Token Engineering Commons,2021-04-05,praise,,100.0,100.0,0.001436335405,1.651785716,6.492289456,TEC4
2386,naynaysoo,markop,joining comms weekly call,Token Engineering Commons,2021-04-06,praise,,50.0,50.0,0.0007181677027,0.8258928581,6.492289456,TEC1
2387,naynaysoo,zeptimusQ,joining soft gov sharing inputs mvv,Token Engineering Commons,2021-04-06,praise,,70.0,50.0,0.0008628017785,0.9922220452,6.492289456,TEC2
2388,naynaysoo,iviangita,going glossary improving,Token Engineering Commons,2021-04-09,praise,,100.0,100.0,0.001436335405,1.651785716,6.492289456,TEC1
2389,naynaysoo,iviangita,helping gravity survey,Token Engineering Commons,2021-04-09,praise,,100.0,100.0,0.001436335405,1.651785716,6.492289456,TEC2
2390,naynaysoo,iviangita,progress making comms,Token Engineering Commons,2021-04-09,praise,,100.0,100.0,0.001436335405,1.651785716,6.492289456,TEC1
2391,naynaysoo,iviangita,thorough thoughtful work,Token Engineering Commons,2021-04-09,praise,,100.0,100.0,0.001436335405,1.651785716,6.492289456,TEC16
2392,danibelle,iviangita,mentioning retweeting commons stack socials past week thank helping us grow commons stack community spreading message,Telegram,2021-03-27,commons stack,,20.0,25.0,0.0003229253324,0.3713641322,6.11160715,TEC1
2393,danibelle,iviangita,mentioning retweeting commons stack socials past week thank helping us grow commons stack community spreading message,Telegram,2021-03-27,commons stack,,20.0,15.0,0.0002516088297,0.2893501542,6.11160715,TEC1
2394,danibelle,iviangita,mentioning retweeting te commons socials past week thank helping us grow token engineering commons community spreading message,Telegram,2021-03-27,te praise,,20.0,25.0,0.0003229253324,0.3713641322,6.11160715,TEC1
2395,danibelle,GriffGreen,joining commons stack simulator sync continuing improve game,Telegram,2021-03-31,cs ddev team,,50.0,50.0,0.0007181677027,0.8258928581,6.11160715,TEC5
2396,danibelle,iviangita,mentioning retweeting commons stack socials past week thank helping us grow commons stack community spreading message,Telegram,2021-04-02,commons stack,,20.0,15.0,0.0002516088297,0.2893501542,6.11160715,TEC1
2397,danibelle,iviangita,mentioning retweeting commons stack socials past week thank helping us grow commons stack community spreading message,Telegram,2021-04-02,commons stack,,20.0,15.0,0.0002516088297,0.2893501542,6.11160715,TEC1
2398,danibelle,iviangita,mentioning retweeting te commons socials past week thank helping us grow token engineering commons community spreading message,Telegram,2021-04-09,te praise,,20.0,25.0,0.0003229253324,0.3713641322,6.11160715,TEC1
2399,danibelle,Tam2140,enthusiasm high vibes,Token Engineering Commons,2021-04-01,praise,,100.0,100.0,0.001436335405,1.651785716,6.11160715,TEC16
2400,danibelle,Tam2140,beautiful blog post perfect saturday morning read https medium com commonsstack magic behind commons simulator part 1 game flow 8fa2bed8437b,Commons Stack,2021-04-03,praise,,100.0,100.0,0.001436335405,1.651785716,6.11160715,TEC1
2401,divine_comedian,liviade,first one submit mission vision values proposal https forum tecommons org mission vision values tokenlog session 296,Telegram,2021-03-29,te praise,,100.0,100.0,0.001436335405,1.651785716,5.958621165,TEC1
2402,divine_comedian,sembrestels,assembling spreadsheet new test hatch dao permissions time update documents,Telegram,2021-04-09,te praise,,100.0,100.0,0.001436335405,1.651785716,5.958621165,TEC6
2403,divine_comedian,markop,hacking content production distribution process cpd,Token Engineering Commons,2021-03-29,praise,,60.0,100.0,0.001147067254,1.319127342,5.958621165,TEC1
2404,divine_comedian,markop,taking notes action items cpd process,Token Engineering Commons,2021-03-29,praise,,100.0,100.0,0.001436335405,1.651785716,5.958621165,TEC4
2405,divine_comedian,markop,discovering teams github utilizing feature streamline cpd,Token Engineering Commons,2021-03-29,praise,,60.0,50.0,0.0007904847406,0.9090574516,5.958621165,TEC8
2406,divine_comedian,markop,creating teams github already using mention notify team wg members,Token Engineering Commons,2021-03-30,praise,,100.0,100.0,0.001436335405,1.651785716,5.958621165,TEC8
2407,divine_comedian,markop,attending comms weekly call,Token Engineering Commons,2021-03-30,praise,,40.0,50.0,0.0006458506648,0.7427282645,5.958621165,TEC1
2408,divine_comedian,Tam2140,many things really backed praise,Token Engineering Commons,2021-04-01,praise,,100.0,100.0,0.001436335405,1.651785716,5.958621165,TEC16
2409,divine_comedian,Tam2140,tldr work putting content distribution,Token Engineering Commons,2021-04-01,praise,,100.0,100.0,0.001436335405,1.651785716,5.958621165,TEC1
2410,divine_comedian,GriffGreen,ridiculously amazingly thorough work glossary gotta check https token engineering commons gitbook io tec handbook glossary,Token Engineering Commons,2021-04-01,general,,100.0,100.0,0.001436335405,1.651785716,5.958621165,TEC5
2411,divine_comedian,iviangita,pushing hard review awesome work get forum contributions comms wg,Token Engineering Commons,2021-04-02,praise,,100.0,100.0,0.001436335405,1.651785716,5.958621165,TEC1
2412,divine_comedian,iviangita,contributing much community,Token Engineering Commons,2021-04-02,praise,,100.0,100.0,0.001436335405,1.651785716,5.958621165,TEC15
2413,divine_comedian,iviangita,awesome work dashboard videos,Token Engineering Commons,2021-04-02,praise,,70.0,80.0,0.001076751286,1.238263979,5.958621165,TEC1
2414,divine_comedian,iviangita,work gitbook,Token Engineering Commons,2021-04-02,praise,,100.0,100.0,0.001436335405,1.651785716,5.958621165,TEC1
2415,divine_comedian,iviangita,work hatcher outreach,Token Engineering Commons,2021-04-02,praise,,100.0,100.0,0.001436335405,1.651785716,5.958621165,TEC6
2416,divine_comedian,iviangita,joining tec weekly sync https www youtube com watch v wg5j9ac8mwg,Token Engineering Commons,2021-04-02,praise,,40.0,50.0,0.0006458506648,0.7427282645,5.958621165,TEC10
2417,divine_comedian,iviangita,engaging discussion te commons forum https forum tecommons org past week thank helping token engineering commons community share learn,Token Engineering Commons,2021-04-03,praise,,60.0,40.0,0.0007191682379,0.8270434736,5.958621165,TEC1
2418,divine_comedian,naynaysoo,awesome c meeting,Token Engineering Commons,2021-04-05,praise,,100.0,50.0,0.001079752892,1.241715826,5.958621165,TEC2
2419,divine_comedian,markop,birthday,Token Engineering Commons,2021-04-06,praise,,100.0,80.0,0.0012937024,1.48775776,5.958621165,TEC16
2420,divine_comedian,Vyvy-vi#5040,lovely work tec happy birthday,Token Engineering Commons,2021-04-06,praise,,100.0,80.0,0.0012937024,1.48775776,5.958621165,TEC15
2421,divine_comedian,markop,joining comms weekly call,Token Engineering Commons,2021-04-06,praise,,50.0,50.0,0.0007181677027,0.8258928581,5.958621165,TEC1
2422,divine_comedian,Tam2140,really birthday,Token Engineering Commons,2021-04-06,praise,,100.0,80.0,0.0012937024,1.48775776,5.958621165,TEC16
2423,divine_comedian,iviangita,jumping tec coming giveth finding ways useful producing high quality work quickly,Token Engineering Commons,2021-04-09,praise,,100.0,100.0,0.001436335405,1.651785716,5.958621165,TEC15
2424,divine_comedian,iviangita,going glossary improving,Token Engineering Commons,2021-04-09,praise,,100.0,100.0,0.001436335405,1.651785716,5.958621165,TEC1
2425,divine_comedian,iviangita,progress making comms,Token Engineering Commons,2021-04-09,praise,,100.0,100.0,0.001436335405,1.651785716,5.958621165,TEC1
2426,divine_comedian,iviangita,lead mvv campaign awesome team player writing content super quickly making memes contributions writing content content churning amazing post explaining quadratic voting works tokenlog,Token Engineering Commons,2021-04-09,praise,,100.0,150.0,0.001792917919,2.061855606,5.958621165,TEC2
2427,divine_comedian,iviangita,work comms,Token Engineering Commons,2021-04-09,praise,,70.0,100.0,0.001219384292,1.402291935,5.958621165,TEC1
2428,divine_comedian,iviangita,joining tec community call https www youtube com watch v ehhavtqhlas,Token Engineering Commons,2021-04-09,praise,,50.0,50.0,0.0007181677027,0.8258928581,5.958621165,TEC15
2429,freedumbs00,iviangita,mentioning retweeting commons stack socials past week thank helping us grow commons stack community spreading message,Telegram,2021-03-27,commons stack,,20.0,25.0,0.0003229253324,0.3713641322,5.810801582,TEC1
2430,freedumbs00,iviangita,mentioning retweeting te commons socials past week thank helping us grow token engineering commons community spreading message,Telegram,2021-03-27,te praise,,20.0,25.0,0.0003229253324,0.3713641322,5.810801582,TEC1
2431,freedumbs00,iviangita,engaging discussion te commons forum https forum tecommons org past week thank helping token engineering commons community share learn,Telegram,2021-04-09,te praise,,40.0,40.0,0.0005745341621,0.6607142865,5.810801582,TEC1
2432,freedumbs00,markop,recording hatch dashboard walkthrough video,Token Engineering Commons,2021-03-30,praise,,150.0,200.0,0.002511085621,2.887748464,5.810801582,TEC6
2433,freedumbs00,zeptimusQ,awesome dashboard walkthrough video https www youtube com watch v uqjfnriqfzq cool check,Token Engineering Commons,2021-03-30,praise,,100.0,100.0,0.001436335405,1.651785716,5.810801582,TEC10
2434,freedumbs00,markop,attending comms weekly call,Token Engineering Commons,2021-03-30,praise,,50.0,50.0,0.0007181677027,0.8258928581,5.810801582,TEC1
2435,freedumbs00,liviade,santigs juankbell mateodaza griff natesuits chuygarcia92 zeptimus tam2140 durgadas suga joining soft gov yesterday,Token Engineering Commons,2021-03-31,praise,,60.0,50.0,0.0007904847406,0.9090574516,5.810801582,TEC2
2436,freedumbs00,Tam2140,creative powerhouse sharing us,Token Engineering Commons,2021-04-01,praise,,100.0,100.0,0.001436335405,1.651785716,5.810801582,TEC1
2437,freedumbs00,Tam2140,epic retrospective epic sprint 6,Token Engineering Commons,2021-04-01,praise,,100.0,50.0,0.001079752892,1.241715826,5.810801582,TEC10
2438,freedumbs00,iviangita,awesome work dashboard videos,Token Engineering Commons,2021-04-02,praise,,100.0,100.0,0.001436335405,1.651785716,5.810801582,TEC1
2439,freedumbs00,iviangita,new people coming possible stewards amazing work,Token Engineering Commons,2021-04-02,praise,,100.0,100.0,0.001436335405,1.651785716,5.810801582,TEC8
2440,freedumbs00,iviangita,constant work hatch hatch dashboard,Token Engineering Commons,2021-04-02,praise,,100.0,150.0,0.001792917919,2.061855606,5.810801582,TEC6
2441,freedumbs00,Tam2140,mission vision value tokenlog waterfall griff land america sprint planning session,Token Engineering Commons,2021-04-02,praise,,100.0,50.0,0.001079752892,1.241715826,5.810801582,TEC15
2442,freedumbs00,iviangita,engaging discussion te commons forum https forum tecommons org past week thank helping token engineering commons community share learn,Token Engineering Commons,2021-04-03,praise,,100.0,40.0,0.001008436389,1.159701848,5.810801582,TEC1
2443,freedumbs00,zeptimusQ,posting audit closing issue thanks buddy,Token Engineering Commons,2021-04-05,praise,,100.0,100.0,0.001436335405,1.651785716,5.810801582,TEC2
2444,freedumbs00,JuankBell,every interaction past weeks thanks presence support,Token Engineering Commons,2021-04-05,praise,,100.0,80.0,0.0012937024,1.48775776,5.810801582,TEC2
2445,freedumbs00,zeptimusQ,joining soft gov sharing inputs mvv,Token Engineering Commons,2021-04-06,praise,,70.0,50.0,0.0008628017785,0.9922220452,5.810801582,TEC2
2446,freedumbs00,zeptimusQ,harchers outreach milestone 77 soft commitments,Token Engineering Commons,2021-04-07,praise,,100.0,200.0,0.002149500432,2.471925496,5.810801582,TEC2
2447,freedumbs00,zeptimusQ,joining stewards meeting,Token Engineering Commons,2021-04-07,praise,,70.0,50.0,0.0008628017785,0.9922220452,5.810801582,TEC8
2448,freedumbs00,zeptimusQ,joining hatchers outreach weekly sync,Token Engineering Commons,2021-04-07,praise,,70.0,50.0,0.0008628017785,0.9922220452,5.810801582,TEC6
2449,freedumbs00,iviangita,participating mvv submitting proposals commenting,Token Engineering Commons,2021-04-09,praise,,100.0,100.0,0.001436335405,1.651785716,5.810801582,TEC1
2450,freedumbs00,iviangita,leading awesome calls params working dashboard,Token Engineering Commons,2021-04-09,praise,,100.0,100.0,0.001436335405,1.651785716,5.810801582,TEC3
2451,freedumbs00,iviangita,always pushing better memes taking time effort help swat team continued energy good things talked interview good mood calls good qa feedback dashboard,Token Engineering Commons,2021-04-09,praise,,100.0,100.0,0.001436335405,1.651785716,5.810801582,TEC2
2452,freedumbs00,iviangita,coordinating moving transparency audits better section forum,Token Engineering Commons,2021-04-09,praise,,100.0,100.0,0.001436335405,1.651785716,5.810801582,TEC1
2453,freedumbs00,iviangita,community sem,Token Engineering Commons,2021-04-09,praise,,100.0,80.0,0.0012937024,1.48775776,5.810801582,TEC15
2454,freedumbs00,iviangita,meetings suga,Token Engineering Commons,2021-04-09,praise,,70.0,80.0,0.001076751286,1.238263979,5.810801582,TEC6
2455,freedumbs00,iviangita,joining tec community call https www youtube com watch v ehhavtqhlas,Token Engineering Commons,2021-04-09,praise,,50.0,50.0,0.0007181677027,0.8258928581,5.810801582,TEC15
2456,freedumbs00,Suga#8514,amazing energy insight passion inaugural call,Token Engineering Commons,2021-04-09,praise,,100.0,100.0,0.001436335405,1.651785716,5.810801582,TEC16
2457,paulo_c2d,iviangita,helping projects tec hatch frontend templates,Telegram,2021-04-02,te praise,,60.0,80.0,0.001004434248,1.155099386,5.803390284,TEC15
2458,paulo_c2d,paulo_c2d,7h preparing hatch sem 04 01,Telegram,2021-04-05,commons swarm,,300.0,350.0,0.004665588729,5.365427039,5.803390284,TEC6
2459,paulo_c2d,paulo_c2d,working hatch frontend connector prs https github com commonsbuild tec hatch pull 66 https github com commonsbuild hatch connector pull 11,Telegram,2021-04-05,commons swarm,,400.0,500.0,0.006458506648,7.427282645,5.803390284,TEC6
2460,paulo_c2d,paulo_c2d,1h deploying dao sem using new hatch template 03 26,Telegram,2021-04-05,commons swarm,,400.0,250.0,0.004675594082,5.376933194,5.803390284,TEC6
2461,paulo_c2d,iviangita,getting us hatch handling applications hatchers,Telegram,2021-04-09,te praise,,100.0,75.0,0.001258044149,1.446750771,5.803390284,TEC6
2462,paulo_c2d,paulo_c2d,5h work hatch frontend implementing goal reached animation pr https github com commonsbuild tec hatch pull 73,Telegram,2021-04-09,commons swarm,,200.0,250.0,0.003229253324,3.713641322,5.803390284,TEC6
2463,paulo_c2d,iviangita,work commons swarm major advances happened week,Token Engineering Commons,2021-04-02,praise,,100.0,150.0,0.001792917919,2.061855606,5.803390284,TEC5
2464,paulo_c2d,iviangita,amazing job week,Token Engineering Commons,2021-04-02,praise,,100.0,100.0,0.001436335405,1.651785716,5.803390284,TEC1
2465,paulo_c2d,iviangita,joining tec weekly sync https www youtube com watch v wg5j9ac8mwg,Token Engineering Commons,2021-04-02,praise,,40.0,50.0,0.0006458506648,0.7427282645,5.803390284,TEC10
2466,paulo_c2d,chuygarcia92,successful deployment hatch demo many many hours hard work make us proud,Token Engineering Commons,2021-04-02,praise,,100.0,100.0,0.001436335405,1.651785716,5.803390284,TEC6
2467,paulo_c2d,zeptimusQ,joining common swarm awesome energy,Token Engineering Commons,2021-04-05,praise,,50.0,50.0,0.0007181677027,0.8258928581,5.803390284,TEC5
2468,paulo_c2d,iviangita,verifying contracts blockscout 1hive seen interactive without different ui,Token Engineering Commons,2021-04-09,praise,,100.0,100.0,0.001436335405,1.651785716,5.803390284,TEC1
2469,paulo_c2d,iviangita,migration unbelievable,Token Engineering Commons,2021-04-09,praise,,100.0,100.0,0.001436335405,1.651785716,5.803390284,TEC14
2470,paulo_c2d,iviangita,community sem,Token Engineering Commons,2021-04-09,praise,,100.0,80.0,0.0012937024,1.48775776,5.803390284,TEC15
2471,paulo_c2d,iviangita,nice job contract verification,Token Engineering Commons,2021-04-09,praise,,100.0,100.0,0.001436335405,1.651785716,5.803390284,TEC4
2472,paulo_c2d,iviangita,joining tec community call https www youtube com watch v ehhavtqhlas,Token Engineering Commons,2021-04-09,praise,,50.0,50.0,0.0007181677027,0.8258928581,5.803390284,TEC15
2473,vegayp,iviangita,mentioning retweeting te commons socials past week thank helping us grow token engineering commons community spreading message,Telegram,2021-03-27,te praise,,20.0,15.0,0.0002516088297,0.2893501542,5.748329845,TEC1
2474,vegayp,iviangita,mentioning retweeting commons stack socials past week thank helping us grow commons stack community spreading message,Telegram,2021-04-02,commons stack,,20.0,15.0,0.0002516088297,0.2893501542,5.748329845,TEC1
2475,vegayp,iviangita,mentioning retweeting te commons socials past week thank helping us grow token engineering commons community spreading message,Telegram,2021-04-03,te praise,,20.0,15.0,0.0002516088297,0.2893501542,5.748329845,TEC1
2476,vegayp,iviangita,mentioning retweeting te commons socials past week thank helping us grow token engineering commons community spreading message,Telegram,2021-04-09,te praise,,20.0,25.0,0.0003229253324,0.3713641322,5.748329845,TEC1
2477,vegayp,Laurenluz,taking time onboard hatcher answer questions almost en espanol,Token Engineering Commons,2021-03-29,praise,,150.0,150.0,0.002154503108,2.477678574,5.748329845,TEC6
2478,vegayp,markop,attending comms weekly call,Token Engineering Commons,2021-03-30,praise,,40.0,50.0,0.0006458506648,0.7427282645,5.748329845,TEC1
2479,vegayp,Tam2140,championing outreach projects new surge direction,Token Engineering Commons,2021-04-01,praise,,150.0,150.0,0.002154503108,2.477678574,5.748329845,TEC6
2480,vegayp,Tam2140,epic retrospective epic sprint 6,Token Engineering Commons,2021-04-01,praise,,70.0,50.0,0.0008628017785,0.9922220452,5.748329845,TEC10
2481,vegayp,iviangita,hatcher outreach progress,Token Engineering Commons,2021-04-02,praise,,150.0,200.0,0.002511085621,2.887748464,5.748329845,TEC6
2482,vegayp,iviangita,great job leading hatch outreach wg,Token Engineering Commons,2021-04-02,praise,,150.0,200.0,0.002511085621,2.887748464,5.748329845,TEC6
2483,vegayp,iviangita,new people coming possible stewards amazing work,Token Engineering Commons,2021-04-02,praise,,150.0,100.0,0.001797920595,2.067608684,5.748329845,TEC8
2484,vegayp,iviangita,work hatcher outreach,Token Engineering Commons,2021-04-02,praise,,150.0,150.0,0.002154503108,2.477678574,5.748329845,TEC6
2485,vegayp,iviangita,joining tec weekly sync https www youtube com watch v wg5j9ac8mwg,Token Engineering Commons,2021-04-02,praise,,40.0,50.0,0.0006458506648,0.7427282645,5.748329845,TEC10
2486,vegayp,Tam2140,mission vision value tokenlog waterfall griff land america sprint planning session,Token Engineering Commons,2021-04-02,praise,,70.0,50.0,0.0008628017785,0.9922220452,5.748329845,TEC15
2487,vegayp,iviangita,attending transparency weekly call,Token Engineering Commons,2021-04-05,praise,,70.0,50.0,0.0008628017785,0.9922220452,5.748329845,TEC10
2488,vegayp,JuankBell,every interaction past weeks thanks presence support,Token Engineering Commons,2021-04-05,praise,,150.0,80.0,0.00165528759,1.903580728,5.748329845,TEC2
2489,vegayp,zeptimusQ,joining comms call,Token Engineering Commons,2021-04-06,praise,,50.0,50.0,0.0007181677027,0.8258928581,5.748329845,TEC1
2490,vegayp,zeptimusQ,harchers outreach milestone 77 soft commitments,Token Engineering Commons,2021-04-07,praise,,200.0,200.0,0.002872670811,3.303571432,5.748329845,TEC2
2491,vegayp,zeptimusQ,joining stewards meeting,Token Engineering Commons,2021-04-07,praise,,70.0,50.0,0.0008628017785,0.9922220452,5.748329845,TEC8
2492,vegayp,zeptimusQ,joining hatchers outreach weekly sync,Token Engineering Commons,2021-04-07,praise,,70.0,50.0,0.0008628017785,0.9922220452,5.748329845,TEC6
2493,vegayp,iviangita,coordinating moving transparency audits better section forum,Token Engineering Commons,2021-04-09,praise,,150.0,100.0,0.001797920595,2.067608684,5.748329845,TEC1
2494,vegayp,iviangita,good job hatcher outreach,Token Engineering Commons,2021-04-09,praise,,150.0,200.0,0.002511085621,2.887748464,5.748329845,TEC6
2495,vegayp,iviangita,meetings suga,Token Engineering Commons,2021-04-09,praise,,80.0,100.0,0.00129170133,1.485456529,5.748329845,TEC6
2496,vegayp,iviangita,hatcher outreach reminding mount manu tasks,Token Engineering Commons,2021-04-09,praise,,100.0,150.0,0.001792917919,2.061855606,5.748329845,TEC6
2497,vegayp,iviangita,joining tec community call https www youtube com watch v ehhavtqhlas,Token Engineering Commons,2021-04-09,praise,,50.0,50.0,0.0007181677027,0.8258928581,5.748329845,TEC15
2498,Tonga2020,Tam2140,coming around nice see pop meetings,Token Engineering Commons,2021-04-01,praise,,100.0,80.0,0.0012937024,1.48775776,5.450892863,TEC2
2499,Tonga2020,zeptimusQ,joining common swarm awesome energy,Token Engineering Commons,2021-04-05,praise,,50.0,50.0,0.0007181677027,0.8258928581,5.450892863,TEC5
2500,Tonga2020,iviangita,verifying contracts blockscout 1hive seen interactive without different ui,Token Engineering Commons,2021-04-09,praise,,100.0,100.0,0.001436335405,1.651785716,5.450892863,TEC1
2501,Tonga2020,iviangita,attending verification party,Token Engineering Commons,2021-04-09,praise,,80.0,100.0,0.00129170133,1.485456529,5.450892863,TEC3
2502,AnnaMarieSwan#8824,Tam2140,joining ama call today,Token Engineering Commons,2021-04-07,praise,,70.0,50.0,0.0008628017785,0.9922220452,5.412187105,TEC2
2503,AnnaMarieSwan#8824,Krisjones,joining praise onboarding call,Commons Stack,2021-04-07,praise,,70.0,50.0,0.0008628017785,0.9922220452,5.412187105,TEC16
2504,AnnaMarieSwan#8824,iviangita,joining community week jumping calls,Token Engineering Commons,2021-04-09,praise,,70.0,80.0,0.001076751286,1.238263979,5.412187105,TEC15
2505,AnnaMarieSwan#8824,iviangita,showing ama,Token Engineering Commons,2021-04-09,praise,,70.0,50.0,0.0008628017785,0.9922220452,5.412187105,TEC2
2506,AnnaMarieSwan#8824,iviangita,joining tec community call https www youtube com watch v ehhavtqhlas,Token Engineering Commons,2021-04-09,praise,,50.0,50.0,0.0007181677027,0.8258928581,5.412187105,TEC15
2507,AnnaMarieSwan#8824,iviangita,also mentioning commons stack socials past week,Commons Stack,2021-04-09,praise,,20.0,25.0,0.0003229253324,0.3713641322,5.412187105,TEC5
2508,atacas,Tam2140,building tec case study piece work always important historical reference building built,Token Engineering Commons,2021-04-01,praise,,150.0,250.0,0.002867668134,3.297818355,5.359673961,TEC15
2509,atacas,Tam2140,stewards study provided good point reflection refinement stewards tec,Commons Stack,2021-04-05,praise,,100.0,150.0,0.001792917919,2.061855606,5.359673961,TEC8
2510,JessicaZartler,iviangita,mentioning retweeting commons stack socials past week thank helping us grow commons stack community spreading message,Telegram,2021-03-27,commons stack,,20.0,25.0,0.0003229253324,0.3713641322,5.308923776,TEC1
2511,JessicaZartler,iviangita,mentioning retweeting te commons socials past week thank helping us grow token engineering commons community spreading message,Telegram,2021-03-27,te praise,,20.0,25.0,0.0003229253324,0.3713641322,5.308923776,TEC1
2512,JessicaZartler,iviangita,mentioning retweeting commons stack socials past week thank helping us grow commons stack community spreading message,Telegram,2021-04-02,commons stack,,20.0,15.0,0.0002516088297,0.2893501542,5.308923776,TEC1
2513,JessicaZartler,iviangita,mentioning retweeting te commons socials past week thank helping us grow token engineering commons community spreading message,Telegram,2021-04-03,te praise,,20.0,15.0,0.0002516088297,0.2893501542,5.308923776,TEC1
2514,JessicaZartler,iviangita,mentioning retweeting te commons socials past week thank helping us grow token engineering commons community spreading message,Telegram,2021-04-09,te praise,,20.0,25.0,0.0003229253324,0.3713641322,5.308923776,TEC1
2515,JessicaZartler,Tam2140,care show us bridge loosely coupled ecosystem initiatives,Token Engineering Commons,2021-04-01,praise,,200.0,250.0,0.003229253324,3.713641322,5.308923776,TEC2
2516,JessicaZartler,iviangita,new people coming possible stewards amazing work,Token Engineering Commons,2021-04-02,praise,,100.0,100.0,0.001436335405,1.651785716,5.308923776,TEC8
2517,JessicaZartler,iviangita,taking comms,Token Engineering Commons,2021-04-02,praise,,100.0,100.0,0.001436335405,1.651785716,5.308923776,TEC1
2518,JessicaZartler,iviangita,back like holding things come supporting articles,Token Engineering Commons,2021-04-02,praise,,100.0,100.0,0.001436335405,1.651785716,5.308923776,TEC2
2519,JessicaZartler,iviangita,joining tec weekly sync https www youtube com watch v wg5j9ac8mwg,Token Engineering Commons,2021-04-02,praise,,40.0,50.0,0.0006458506648,0.7427282645,5.308923776,TEC10
2520,JessicaZartler,GriffGreen,dank memes meme party,Token Engineering Commons,2021-04-02,praise,,70.0,50.0,0.0008628017785,0.9922220452,5.308923776,TEC3
2521,JessicaZartler,iviangita,engaging discussion te commons forum https forum tecommons org past week thank helping token engineering commons community share learn,Token Engineering Commons,2021-04-03,praise,,60.0,40.0,0.0007191682379,0.8270434736,5.308923776,TEC1
2522,JessicaZartler,Tam2140,latest batch memes cracking monring,Token Engineering Commons,2021-04-05,praise,,70.0,100.0,0.001219384292,1.402291935,5.308923776,TEC5
2523,JessicaZartler,JuankBell,every interaction past weeks thanks presence support,Token Engineering Commons,2021-04-05,praise,,150.0,80.0,0.00165528759,1.903580728,5.308923776,TEC2
2524,JessicaZartler,knobsDAO,taking care part ts process technical downtime rocking ama,Commons Stack,2021-04-05,praise,,100.0,100.0,0.001436335405,1.651785716,5.308923776,TEC14
2525,JessicaZartler,Tam2140,killing curate sheet looking forward getting cal,Commons Stack,2021-04-05,praise,,100.0,100.0,0.001436335405,1.651785716,5.308923776,TEC2
2526,JessicaZartler,zeptimusQ,harchers outreach milestone 77 soft commitments,Token Engineering Commons,2021-04-07,praise,,200.0,200.0,0.002872670811,3.303571432,5.308923776,TEC2
2527,JessicaZartler,Tam2140,finding great solution,Token Engineering Commons,2021-04-08,praise,,150.0,100.0,0.001797920595,2.067608684,5.308923776,TEC1
2528,JessicaZartler,iviangita,helping gravity survey,Token Engineering Commons,2021-04-09,praise,,100.0,100.0,0.001436335405,1.651785716,5.308923776,TEC2
2529,JessicaZartler,iviangita,warmth articles working helping eduardo find video work completing interviews,Token Engineering Commons,2021-04-09,praise,,150.0,100.0,0.001797920595,2.067608684,5.308923776,TEC1
